ID,DESCRIPTION,Attribut1,Application,Characteristic,Material,Size,LC Risk,Mounting,Mounting Feature,Operating Temperature-Max (Cel),Operating Temperature-Min (Cel),Product Diameter,Product Length,Rated Breaking Capacity (A),Rated Current (A),Rated Voltage (V),Rated Voltage(AC) (V),Rated Voltage(DC) (V)
A908,"Indicator Chip Very Fast Movement 6.3A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 6.3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,6.3,125.0,125.0,125.0
A909,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,6.3,125.0,125.0,125.0
A910,"Indicator Chip Very Fast Movement 0.08A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.08A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.08,125.0,125.0,0.08
A911,"Indicator Chip Very Fast Movement 0.08A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.08A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.08,125.0,125.0,125.0
A912,"Indicator Chip Very Fast Movement 0.08A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.08A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.08,125.0,125.0,125.0
A913,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.1,125.0,125.0,125.0
A914,"Indicator Chip Very Fast Movement 0.1A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.1,125.0,125.0,0.1
A915,"Indicator Chip Very Fast Movement 0.1A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.1,125.0,125.0,125.0
A916,"Indicator Chip Very Fast Movement 0.1A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.1,125.0,125.0,125.0
A917,"Indicator Chip Very Fast Movement 0.125A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.125A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,1.25,125.0,125.0,0.125
A918,"Indicator Chip Very Fast Movement 1.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.125A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,1.25,125.0,125.0,125.0
A919,"Indicator Chip Very Fast Movement 0.125A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.125A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.125,125.0,125.0,0.125
A920,"Indicator Chip Very Fast Movement 0.125A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.125A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,1.25,125.0,125.0,125.0
A921,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,1.25,125.0,125.0,125.0
A922,nan,UNKNOWN,NOT SPECIFIED,VERY FAST,UNKNOWN,NOT SPECIFIED,High,UNKNOWN,NOT SPECIFIED,55.0,-55.0,6.1,8.4,50.0,0.16,125.0,0.0,0.0
A923,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.16,125.0,125.0,125.0
A924,"Indicator Chip Very Fast Movement 0.16A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.16A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.16,125.0,125.0,0.16
A925,"Indicator Chip Very Fast Movement 0.16A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.16A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.16,125.0,125.0,125.0
A926,"Indicator Chip Very Fast Movement 0.16A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.16A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.16,125.0,125.0,0.16
A927,"Indicator Chip Very Fast Movement 0.16A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.16A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.16,125.0,125.0,125.0
A928,"Indicator Chip Very Fast Movement 0.2A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.2,125.0,125.0,0.2
A929,"Indicator Chip Very Fast Movement 0.2A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.2,125.0,125.0,125.0
A930,"Indicator Chip Very Fast Movement 0.2A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.2,125.0,125.0,125.0
A931,"Indicator Chip Very Fast Movement 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.25,125.0,125.0,0.25
A932,"Indicator Chip Very Fast Movement 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.25,125.0,125.0,125.0
A933,"Indicator Chip Very Fast Movement 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.25,125.0,125.0,0.25
A934,"Indicator Chip Very Fast Movement 0.25A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.25A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.25,125.0,125.0,125.0
A935,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.25,125.0,125.0,125.0
A936,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.315,125.0,125.0,125.0
A937,"Indicator Chip Very Fast Movement 0.315A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.315A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,3.15,125.0,125.0,0.315
A938,"Indicator Chip Very Fast Movement 3.15A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.315A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,3.15,125.0,125.0,125.0
A939,"Indicator Chip Very Fast Movement 0.315A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.315A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,3.15,125.0,125.0,125.0
A940,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,3.15,125.0,125.0,125.0
A941,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.375,125.0,125.0,125.0
A942,"Indicator Chip Very Fast Movement 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.375,125.0,125.0,0.375
A943,"Indicator Chip Very Fast Movement 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.375,125.0,125.0,125.0
A944,"Indicator Chip Very Fast Movement 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.375,125.0,125.0,0.375
A945,"Indicator Chip Very Fast Movement 0.375A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.375A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.375,125.0,125.0,125.0
A946,"Indicator Chip Very Fast Movement 0.4A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.4,125.0,125.0,0.4
A947,"Indicator Chip Very Fast Movement 0.4A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.4,125.0,125.0,125.0
A948,"Indicator Chip Very Fast Movement 0.4A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.4A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.4,125.0,125.0,125.0
A949,"Indicator Chip Very Fast Movement 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.5,125.0,125.0,0.5
A950,"Indicator Chip Very Fast Movement 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.5,125.0,125.0,125.0
A951,"Indicator Chip Very Fast Movement 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.5,125.0,125.0,0.5
A952,"Indicator Chip Very Fast Movement 0.5A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.5A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.5,125.0,125.0,125.0
A953,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.5,125.0,125.0,125.0
A954,"Indicator Chip Very Fast Movement 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.63,125.0,125.0,0.63
A955,"Indicator Chip Very Fast Movement 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.63,125.0,125.0,125.0
A956,"Indicator Chip Very Fast Movement 0.63A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.63A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.63,125.0,125.0,125.0
A957,nan,VERY FAST,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.75,125.0,125.0,125.0
A958,"Indicator Chip Very Fast Movement 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.75,125.0,125.0,0.75
A959,"Indicator Chip Very Fast Movement 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.75,125.0,125.0,125.0
A960,"Indicator Chip Very Fast Movement 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.75,125.0,125.0,0.75
A961,"Indicator Chip Very Fast Movement 0.75A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.75A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.75,125.0,125.0,125.0
A962,"Indicator Chip Very Fast Movement 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.8,125.0,125.0,0.8
A963,"Indicator Chip Very Fast Movement 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.8,125.0,125.0,125.0
A964,"Indicator Chip Very Fast Movement 0.8A 125V SMD Solder Pad 2410 Ceramic T/R CE/CSA/PSE/UL Electric Indicator, Very Fast Blow, 0.8A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",VERY FAST,AUTOMOTIVE,VERY FAST,CERAMIC,NANO,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,0.8,125.0,125.0,125.0
A965,"Indicator Chip Slow Blow Movement 1A 125V SMD Solder Pad 2410 Ceramic CSA/PSE/UL Electric Indicator, Fast Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount",SLOW,AUTOMOTIVE,FAST,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,1.0,125.0,125.0,125.0
A966,nan,SLOW,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,UNKNOWN,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,1.0,125.0,125.0,125.0
A967,"Indicator Chip Slow Blow Movement 1A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Time Lag Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,1.0,125.0,125.0,125.0
A968,"Indicator Chip Slow Blow Movement 1A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Slow Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,1.0,125.0,125.0,125.0
A969,Indicator Chip Slow Blow Movement 0.1A 125V SMD Solder Pad 2410 Ceramic T/R CSA Electric Indicator,SLOW,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,0.1,125.0,125.0,125.0
A970,"Indicator Chip Slow Blow Movement 1A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Slow Blow, 1A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,1.0,125.0,125.0,125.0
A971,"Indicator Chip Slow Blow Movement 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Time Lag Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,2.0,125.0,125.0,125.0
A972,"Indicator Chip Slow Blow Movement 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Slow Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,2.0,125.0,125.0,125.0
A973,Indicator Chip Slow Blow Movement 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator,SLOW,AUTOMOTIVE,UNKNOWN,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,NOT SPECIFIED,55.0,-55.0,6.1,6.1,50.0,2.0,125.0,125.0,125.0
A974,"Indicator Chip Slow Blow Movement 2A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Slow Blow, 2A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,2.0,125.0,125.0,125.0
A975,"Indicator Chip Slow Blow Movement 3A 125V SMD Solder Pad 6.1 X 2.69mm Ceramic CSA/PSE/UL Electric Indicator, Fast Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount",SLOW,AUTOMOTIVE,FAST,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,3.0,125.0,125.0,125.0
A976,"Indicator Chip Slow Blow Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Time Lag Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,High,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,3.0,125.0,125.0,125.0
A977,"Indicator Chip Slow Blow Movement 3A 125V SMD Solder Pad 2410 Ceramic T/R CSA/PSE/UL Electric Indicator, Slow Blow, 3A, 125VAC, 125VDC, 50A (IR), Surface Mount, NANO",SLOW,AUTOMOTIVE,SLOW,CERAMIC,6.1 X 2.69mm,Low,SURFACE MOUNT,SURFACE MOUNT,125.0,-55.0,6.1,6.1,50.0,3.0,125.0,125.0,125.0
